Emissão;Vencimento;Fornecedor;C.Custo;Filial;Contábil;Categoria;NF;Solicitação;Ordem;NUF;Lançamento;Status
;31/10/2025;Myrp;170;Ceasa;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/11/2025;Myrp;170;Ceasa;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/12/2025;Myrp;170;Ceasa;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/01/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;28/02/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/03/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/04/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/05/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/06/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/07/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/08/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/09/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/10/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/11/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/12/2025;Myrp;170;Barra;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/01/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;28/02/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/03/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/04/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/05/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/06/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/07/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/08/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/09/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/10/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/11/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/12/2025;Narwall;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/01/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;28/02/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/03/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/04/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/05/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/06/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/07/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/08/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/09/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/10/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/11/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/12/2025;Neogrid;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
13/11/2024;20/01/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/02/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/03/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/04/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/05/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/06/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/07/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/08/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/09/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/10/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/11/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
13/11/2024;20/12/2025;Noctel;11520;MG;3200004;Links e internet;48748825;622382204;2217;46290;26/11/2024;Aguardando NUF
;30/01/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;28/02/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/03/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/04/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/05/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/06/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/07/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/08/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/09/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/10/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/11/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/12/2025;OI;170;Leblon;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/01/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;28/02/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/03/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/04/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/05/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/06/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/07/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/08/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/09/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/10/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/11/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;31/12/2025;OI;170;Barra;3200001;Telefonia (fixa e móvel);;;;;;NF/Boleto pendente
;30/01/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;28/02/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/03/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/04/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/05/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/06/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/07/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/08/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/09/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/10/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/11/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/12/2025;Pathfind;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/01/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;28/02/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/03/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/04/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/05/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/06/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/07/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/08/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/09/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/10/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/11/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/12/2025;Planus;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/01/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;28/02/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/03/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/04/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/05/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/06/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/07/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/08/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/09/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/10/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/11/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/12/2025;Privacy Tool;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/01/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;28/02/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/03/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/04/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/05/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/06/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/07/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/08/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/09/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/10/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/11/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/12/2025;PROOF Firewall;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/01/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;28/02/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/03/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/04/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/05/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/06/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/07/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/08/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/09/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/10/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/11/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;31/12/2025;PROOF SOC;180;Matriz;3170004;Manutenção de máquinas;;;;;;NF/Boleto pendente
;30/01/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;28/02/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/03/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/04/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/05/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/06/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/07/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/08/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/09/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/10/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/11/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/12/2025;Ravex;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/01/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;28/02/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/03/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/04/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/05/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/06/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/07/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/08/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/09/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/10/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/11/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/12/2025;RBPRINT;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/01/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;28/02/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/03/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/04/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/05/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/06/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/07/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/08/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/09/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/10/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/11/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;31/12/2025;RBPRINT - Scaner;180;Matriz;3220013;Impressos;;;;;;NF/Boleto pendente
;30/01/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;28/02/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/03/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/04/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/05/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/06/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/07/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/08/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/09/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/10/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/11/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/12/2025;RBPRINT;11500;SP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/01/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;28/02/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;31/03/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;30/04/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;31/05/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;30/06/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;31/07/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;31/08/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;30/09/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;31/10/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;30/11/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;31/12/2025;RBPRINT;11510;DF;3220013;Impressos;;;;;;NF/Boleto pendente
;30/01/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;28/02/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;31/03/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;30/04/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;31/05/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;30/06/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;31/07/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;31/08/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;30/09/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;31/10/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;30/11/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;31/12/2025;RBPRINT;11520;MG;3220013;Impressos;;;;;;NF/Boleto pendente
;30/01/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;28/02/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;31/03/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;30/04/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;31/05/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;30/06/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;31/07/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;31/08/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;30/09/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;31/10/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;30/11/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;31/12/2025;RBPRINT;11530;PE;3220013;Impressos;;;;;;NF/Boleto pendente
;30/01/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;28/02/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/03/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/04/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/05/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/06/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/07/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/08/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/09/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/10/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/11/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;31/12/2025;RBPRINT;12040;RP;3220013;Impressos;;;;;;NF/Boleto pendente
;30/01/2025;RD Station;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;28/02/2025;RD Station;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/03/2025;RD Station;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/04/2025;RD Station;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;31/05/2025;RD Station;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
;30/06/2025;RD Station;170;Matriz;3170008;Manutenção de Software;;;;;;NF/Boleto pendente
